direction,regime,Force,feedrate,Gfl_dB
RD,7,1,-1,10.04776360253718
RD,7,1,-1,11.882193350813743
RD,7,1,-1,7.185002784609722
RD,7,1,-1,10.746817458636713
RD,7,1,-1,9.906713418842497
RD,7,1,-1,10.24806911669609
RD,7,1,-1,10.026607734519182
RD,7,1,-1,10.078554591662723
RD,7,1,-1,8.205968734587152
RD,7,1,-1,5.038818431235956
RD,7,1,-1,10.661840679997958
RD,7,1,-1,6.972653957109358
RD,7,1,-1,9.047077873078546
RD,7,1,-1,8.890299702662467
RD,7,1,-1,9.842337570189184
RD,7,1,-1,9.501209601943152
RD,7,1,-1,8.935606369784175
RD,7,1,-1,10.36736834242003
RD,7,1,-1,9.658166985530467
RD,7,1,-1,9.607900092925892
RD,7,1,-1,7.30103024111175
RD,7,1,-1,8.379187335500564
RD,7,1,-1,9.024488685708736
RD,7,1,-1,7.930408607651955
RD,7,1,-1,9.465103290094916
RD,7,1,-1,10.172465993612096
RD,7,1,-1,9.045902651685278
RD,7,1,-1,10.16358765274001
RD,7,1,-1,8.400046474220861
RD,7,1,-1,10.467026763412708
RD,7,1,-1,9.738398817125677
RD,7,1,-1,7.854383036400012
RD,7,1,-1,7.407197238141343
RD,7,1,-1,10.329596224269615
RD,7,1,-1,10.184655215476948
RD,7,1,-1,8.883146828462198
RD,7,1,-1,8.040849385390665
RD,7,1,-1,10.935583628697447
RD,7,1,-1,6.912704894428607
RD,7,1,-1,9.600209070266903
RD,7,1,-1,8.972323687606032
RD,7,1,-1,9.123711017542107
RD,7,1,-1,9.584582888514479
RD,7,1,-1,9.359233799954279
RD,7,1,-1,8.45811246629049
RD,7,1,-1,7.9538509473862895
RD,7,1,-1,10.214331903306633
RD,7,1,-1,9.599303574562406
RD,7,1,-1,9.62118596372294
RD,7,1,-1,8.861946410157593
RD,7,1,-1,9.167525118550266
RD,7,1,-1,10.223341592415522
RD,7,1,-1,8.298822887890669
RD,7,1,-1,7.207878793184204
RD,7,1,-1,9.14150882627709
RD,7,1,-1,9.921412463068684
RD,7,1,-1,9.909363488500365
RD,7,1,-1,9.632631449567253
RD,7,1,-1,9.39945243847541
RD,7,1,-1,9.094888195038582
RD,7,1,-1,9.587332371830772
RD,7,1,-1,8.163144630685029
RD,7,1,-1,7.805128028969364
RD,7,1,-1,8.906935697382163
RD,7,1,-1,9.108611728889695
RD,7,1,-1,9.62842992668401
RD,7,1,-1,10.707858348238322
RD,7,1,-1,9.190370446885456
TD,3,-1,1,9.599611444273304
TD,3,-1,1,10.265235951682996
TD,3,-1,1,11.4980841065276
TD,3,-1,1,9.508535042586246
TD,3,-1,1,10.688229609540105
TD,3,-1,1,11.478251429063508
TD,3,-1,1,8.706822285104696
TD,3,-1,1,8.192004391448986
TD,3,-1,1,9.231089366407979
TD,3,-1,1,11.825461527855428
TD,3,-1,1,10.66559406554676
TD,3,-1,1,9.744173479874405
TD,3,-1,1,10.13810798752722
TD,3,-1,1,9.601917386249461
TD,3,-1,1,8.661794994595358
TD,3,-1,1,16.644664867773162
TD,3,-1,1,14.003454499198007
TD,3,-1,1,14.512790267388631
TD,3,-1,1,12.118646107876181
TD,3,-1,1,11.657918786743373
TD,3,-1,1,12.84229451584558
TD,3,-1,1,15.511081620141045
TD,3,-1,1,14.225491685053342
TD,3,-1,1,12.246569155859799
TD,3,-1,1,13.547284487271867
TD,3,-1,1,14.086184919150657
TD,3,-1,1,19.089685356430728
TD,3,-1,1,15.228317721243627
TD,3,-1,1,16.92650060695195
TD,3,-1,1,12.659092823777218
TD,3,-1,1,10.494183027234545
TD,3,-1,1,9.297831945395814
TD,3,-1,1,11.276089822115338
TD,3,-1,1,9.06882415637762
TD,3,-1,1,10.137885223626455
TD,3,-1,1,10.946041152524764
TD,3,-1,1,12.53064313814388
TD,3,-1,1,15.831640230053114
TD,3,-1,1,12.848950274653195
TD,3,-1,1,11.122048020163131
TD,3,-1,1,9.385530457273887
TD,3,-1,1,13.169927474147514
TD,3,-1,1,9.36035030951361
TD,3,-1,1,10.019510022945415
TD,3,-1,1,9.688067991654528
TD,3,-1,1,9.442479995856203
TD,3,-1,1,10.046716045539501
TD,3,-1,1,10.112156152897231
TD,3,-1,1,10.486477823378522
TD,3,-1,1,10.207325740054056
TD,3,-1,1,10.171391206228506
TD,3,-1,1,11.611285811124645
TD,3,-1,1,11.844635357127729
TD,3,-1,1,14.449830431843615
TD,3,-1,1,15.450159327554562
TD,3,-1,1,11.694025600901696
TD,3,-1,1,16.456385040720356
TD,3,-1,1,15.251959656512692
TD,3,-1,1,18.409677115859004
TD,3,-1,1,18.327538111156514
TD,3,-1,1,17.269727973403235
TD,3,-1,1,17.352177509863882
TD,3,-1,1,15.11823595791153
TD,3,-1,1,12.539012504557476
TD,3,-1,1,12.45742817525711
TD,3,-1,1,9.894839141822018
TD,3,-1,1,11.139752723492418
TD,3,-1,1,9.592222026512971
TD,3,-1,1,9.599335189411953
TD,3,-1,1,9.823283565248051
TD,3,-1,1,9.852517346005172
TD,3,-1,1,10.092735338375007
TD,3,-1,1,9.595255876580122
TD,3,-1,1,11.20955450826358
TD,3,-1,1,9.924445369503996
TD,3,-1,1,9.662911355982668
TD,3,-1,1,10.607904063069995
TD,3,-1,1,9.629041412101085
TD,3,-1,1,14.675644569143582
TD,3,-1,1,12.002561582237856
TD,3,-1,1,12.889023870463188
TD,3,-1,1,11.817805992647106
TD,3,-1,1,11.34504974558359
TD,3,-1,1,10.459532094952415
TD,3,-1,1,8.804196282716337
TD,3,-1,1,11.575398790501161
TD,3,-1,1,10.8867541451529
TD,3,-1,1,14.78719908476874
TD,3,-1,1,11.019326339458715
TD,3,-1,1,11.590027850933371
TD,3,-1,1,10.667546213468864
TD,3,-1,1,10.47662078788889
TD,3,-1,1,9.600585185642618
TD,3,-1,1,10.039728670985006
TD,3,-1,1,9.896560686083475
TD,3,-1,1,11.645756737523687
TD,3,-1,1,11.522126840576288
TD,3,-1,1,10.300006674458295
TD,3,-1,1,9.914954353127907
TD,3,-1,1,11.302504211783315
TD,3,-1,1,10.810161988032565
TD,3,-1,1,11.121113092766066
TD,3,-1,1,10.911249701505135
TD,3,-1,1,10.233520214662555
TD,3,-1,1,10.08833318495622
TD,3,-1,1,12.014710204273165
TD,3,-1,1,10.380774605759804
TD,3,-1,1,13.171821752367059
TD,3,-1,1,12.287721664758653
TD,3,-1,1,10.486007362401857
TD,3,-1,1,11.76524222577429
TD,3,-1,1,9.385124709492256
TD,3,-1,1,8.651185033252062
TD,3,-1,1,9.82005060227312
TD,3,-1,1,12.823120218293589
TD,3,-1,1,12.96039750741322
TD,3,-1,1,11.591585996356955
TD,3,-1,1,17.49362053696478
TD,3,-1,1,14.93592417057041
TD,3,-1,1,13.184546113817657
TD,3,-1,1,19.092614220509585
TD,3,-1,1,18.82570066960497
TD,3,-1,1,15.111393479048516
TD,3,-1,1,18.987861538470447
TD,3,-1,1,13.93724485727434
TD,3,-1,1,16.08491974504613
TD,3,-1,1,14.701279678041868
TD,3,-1,1,17.055385689232665
TD,3,-1,1,15.192880266035793
TD,3,-1,1,15.218943571146166
TD,3,-1,1,14.73227252897141
TD,3,-1,1,14.141696541718876
TD,3,-1,1,11.370564950041313
TD,3,-1,1,11.06467465411761
TD,3,-1,1,11.254161940734093
TD,3,-1,1,9.66326068894027
TD,3,-1,1,10.876939765434521
TD,3,-1,1,10.064277530498913
TD,3,-1,1,9.790144188313441
TD,3,-1,1,9.765800409682015
TD,3,-1,1,10.546036284012192
TD,3,-1,1,9.542481545574866
TD,3,-1,1,10.780371104341722
TD,3,-1,1,10.571791270882276
TD,3,-1,1,10.826850029449915
TD,3,-1,1,12.077990062182664
TD,3,-1,1,9.45710630621761
TD,3,-1,1,10.102963794061086
TD,3,-1,1,10.049469858986662
TD,3,-1,1,10.161243797337285
TD,3,-1,1,11.163152416690192
TD,3,-1,1,10.514056606918025
TD,3,-1,1,9.88290057641235
TD,3,-1,1,9.346356674965861
TD,3,-1,1,10.57667658990077
TD,3,-1,1,10.86833223874109
TD,3,-1,1,11.781709886591294
TD,3,-1,1,9.631491491851545
TD,3,-1,1,10.684013192209214
TD,3,-1,1,10.100143501712662
TD,3,-1,1,10.900282876930731
TD,3,-1,1,9.887881867091952
TD,3,-1,1,10.14735578138204
TD,3,-1,1,10.993049871405667
TD,3,-1,1,10.576818822831235
TD,3,-1,1,9.954760172768093
TD,3,-1,1,9.218496241780265
TD,3,-1,1,9.192472343354918
TD,3,-1,1,9.632583959649494
TD,3,-1,1,10.705064866103964
TD,3,-1,1,10.733672970388017
TD,3,-1,1,10.111183049344952
TD,3,-1,1,9.540489499320852
TD,3,-1,1,10.429324105460722
TD,3,-1,1,10.907855696143258
TD,3,-1,1,9.600083633595755
TD,3,-1,1,9.96160744817633
TD,3,-1,1,9.856857497108837
TD,3,-1,1,9.840525742798363
TD,3,-1,1,10.224940586021969
TD,3,-1,1,10.027186406148498
TD,3,-1,1,9.905311033265658
TD,3,-1,1,11.870206407143602
TD,3,-1,1,8.997784340781187
TD,3,-1,1,9.30189045899283
TD,3,-1,1,10.9571174586352
TD,3,-1,1,9.6145738788376
TD,3,-1,1,12.177189317295127
TD,3,-1,1,10.522332532483176
TD,3,-1,1,9.920483370231512
TD,3,-1,1,9.931977630397721
TD,3,-1,1,9.724934469333899
TD,3,-1,1,10.641565509376676
TD,3,-1,1,10.189115776422177
TD,3,-1,1,9.709715224931035
TD,3,-1,1,10.392230156399638
TD,3,-1,1,10.165104144156683
TD,3,-1,1,11.607189884763809
TD,3,-1,1,12.845205432183917
TD,3,-1,1,9.916952972078992
TD,3,-1,1,8.772723949078252
TD,3,-1,1,9.25003666794952
TD,3,-1,1,9.304030370741962
TD,3,-1,1,12.302257863312018
TD,3,-1,1,11.217792266229445
TD,3,-1,1,8.991061542225776
TD,3,-1,1,9.317188767802485
TD,3,-1,1,9.384405769190085
TD,3,-1,1,11.10839258963324
TD,3,-1,1,10.39657457961713
TD,3,-1,1,8.62168252543917
TD,3,-1,1,9.320272745138638
TD,3,-1,1,9.057030571400713
TD,3,-1,1,9.354427728659385
TD,3,-1,1,11.010805766686058
TD,3,-1,1,10.677344370942876
TD,3,-1,1,9.640308601822714
TD,3,-1,1,11.193314226057822
TD,3,-1,1,11.128798269715183
TD,3,-1,1,15.159674625357127
TD,3,-1,1,16.100996114697406
TD,3,-1,1,9.616807536586407
TD,3,-1,1,9.880889322390498
TD,3,-1,1,11.708379456381586
TD,3,-1,1,11.070397027715977
TD,3,-1,1,12.733166873875916
TD,3,-1,1,10.797291917107259
TD,3,-1,1,10.937607080770704
TD,3,-1,1,10.684446447715459
TD,3,-1,1,10.39677453387176
TD,3,-1,1,9.442555802252741
TD,3,-1,1,9.68246876435364
TD,3,-1,1,9.862950822417389
TD,3,-1,1,11.126832632771197
TD,3,-1,1,10.302623564840765
TD,3,-1,1,9.927475044447913
TD,3,-1,1,9.886778173838007
TD,3,-1,1,10.622388936842508
TD,3,-1,1,9.965643652043017
TD,3,-1,1,9.809895665412292
TD,3,-1,1,9.82263926390667
TD,3,-1,1,10.174114794361948
TD,3,-1,1,14.041302199421928
TD,3,-1,1,10.599808876750192
TD,3,-1,1,10.665914463613078
TD,3,-1,1,9.793171476907112
TD,3,-1,1,9.762896768149734
TD,3,-1,1,9.902421333066176
TD,3,-1,1,10.293875362138749
TD,3,-1,1,7.894642010051616
TD,3,-1,1,14.567072181514451
TD,3,-1,1,10.050873275590533
TD,3,-1,1,12.965648531482135
TD,3,-1,1,9.539486718418164
TD,3,-1,1,9.947679940288285
TD,3,-1,1,14.418635464873297
TD,3,-1,1,12.757171161085843
TD,3,-1,1,17.300375358993936
TD,3,-1,1,13.366278885558849
TD,3,-1,1,13.379371406324676
TD,3,-1,1,14.038868661001409
TD,3,-1,1,8.611382549491928
TD,3,-1,1,9.8862348022082
TD,3,-1,1,10.007993875743608
TD,3,-1,1,11.105342420200355
TD,3,-1,1,8.861890126871916
TD,3,-1,1,11.143261812720837
TD,3,-1,1,10.456606099848464
TD,3,-1,1,9.917708162221679
TD,3,-1,1,9.963090612985486
TD,3,-1,1,9.852171965759418
TD,3,-1,1,10.418073792552764
TD,3,-1,1,10.45145142193098
TD,3,-1,1,8.394468284839878
TD,3,-1,1,11.198429593713985
TD,3,-1,1,11.652524140714497
TD,3,-1,1,10.17912737620069
TD,3,-1,1,9.959838512695462
TD,3,-1,1,10.003876734097616
TD,3,-1,1,10.465966377191851
TD,3,-1,1,8.754709118395816
TD,3,-1,1,10.747524055718856
TD,3,-1,1,12.681683054935675
TD,3,-1,1,9.55508229925293
TD,3,-1,1,10.033850911943425
TD,3,-1,1,10.075237037276086
TD,3,-1,1,9.775883980888871
TD,3,-1,1,9.907600502812848
TD,3,-1,1,9.870610029242446
TD,3,-1,1,14.495419261877291
TD,3,-1,1,14.379988336521787
TD,3,-1,1,12.024873697997442
TD,3,-1,1,11.162058622620137
TD,3,-1,1,11.389190533634626
TD,3,-1,1,9.912692184559724
TD,3,-1,1,9.391821319221378
TD,3,-1,1,9.459673255869738
TD,3,-1,1,12.114864760088366
TD,3,-1,1,9.854494319691831
TD,3,-1,1,12.118581171298075
TD,3,-1,1,11.351031034492678
TD,3,-1,1,12.08268083244631
TD,3,-1,1,10.08551960722082
TD,3,-1,1,10.748251060921401
TD,3,-1,1,11.562331925800748
TD,3,-1,1,10.898445441577085
TD,3,-1,1,9.481429757304305
TD,3,-1,1,9.890702387772556
TD,3,-1,1,9.787051075792625
TD,3,-1,1,10.440941123613499
TD,3,-1,1,10.81238342389927
TD,3,-1,1,10.352776457157908
TD,3,-1,1,10.180629699898791
TD,3,-1,1,9.77212589140894
TD,3,-1,1,9.192028760753086
TD,3,-1,1,12.583546417514633
TD,3,-1,1,11.036122561550759
TD,3,-1,1,11.697300873364522
TD,3,-1,1,10.132159356293293
TD,3,-1,1,11.329048972295599
TD,3,-1,1,12.846277335487386
TD,3,-1,1,11.795428831855244
TD,3,-1,1,11.36798301771698
TD,3,-1,1,10.063234240301941
TD,3,-1,1,10.670562670299883
TD,3,-1,1,9.734165349686332
TD,3,-1,1,10.295159631936066
TD,3,-1,1,12.905214587759168
TD,3,-1,1,12.535969674915872
TD,3,-1,1,10.647366201791666
TD,3,-1,1,10.505397519020363
TD,3,-1,1,9.738656075526428
TD,3,-1,1,10.544092262725222
TD,3,-1,1,9.506554292928353
TD,3,-1,1,10.624857872368967
TD,3,-1,1,10.0525397474674
TD,3,-1,1,9.981240493814258
TD,3,-1,1,9.312355753570447
TD,3,-1,1,11.07128138569557
TD,3,-1,1,11.181202896764084
TD,3,-1,1,9.003065148462248
TD,3,-1,1,13.761154940788689
TD,3,-1,1,15.496883539380626
TD,3,-1,1,16.46417916251261
TD,3,-1,1,16.28573536347128
TD,3,-1,1,16.654680873000505
TD,3,-1,1,14.883132756171431
TD,3,-1,1,15.084171023951
TD,3,-1,1,10.393904037469888
TD,3,-1,1,10.962049012662192
TD,3,-1,1,12.34627416901036
TD,3,-1,1,11.068753698252252
TD,3,-1,1,10.039258283467554
TD,3,-1,1,11.96342206216256
TD,3,-1,1,11.488552599789923
TD,3,-1,1,10.17514416113082
TD,3,-1,1,9.27893540552395
TD,3,-1,1,11.815238045553631
TD,3,-1,1,11.197700915266218
TD,3,-1,1,11.855973386441647
TD,3,-1,1,10.465697590522787
TD,3,-1,1,10.244876563498106
TD,3,-1,1,9.967708918609972
TD,3,-1,1,11.684892829334093
TD,3,-1,1,12.668306581809059
TD,3,-1,1,12.254274923151165
TD,3,-1,1,11.535359659351947
TD,3,-1,1,9.76031776521376
TD,3,-1,1,9.403471101652183
TD,3,-1,1,10.806229832828294
TD,3,-1,1,9.758636366896525
TD,3,-1,1,10.465495434423264
TD,3,-1,1,9.513042200636423
TD,3,-1,1,10.481025974789446
TD,3,-1,1,16.780133698183892
TD,3,-1,1,17.182301268650235
TD,3,-1,1,13.149271923172492
TD,3,-1,1,14.149558252573584
TD,3,-1,1,16.071401073596512
TD,3,-1,1,17.822534114921638
TD,3,-1,1,10.912407381083646
TD,3,-1,1,10.91245108028886
TD,3,-1,1,11.206913468871758
TD,3,-1,1,9.441051741325595
TD,3,-1,1,9.942509783380906
TD,3,-1,1,10.614256288983714
TD,3,-1,1,12.104317487841172
TD,3,-1,1,8.761345021813867
TD,3,-1,1,9.656295004987037
TD,3,-1,1,8.078325083507796
TD,3,-1,1,13.123551635382071
TD,3,-1,1,9.97742746876014
TD,3,-1,1,12.615306921145937
TD,3,-1,1,10.923996971228984
TD,3,-1,1,11.415424678582706
TD,3,-1,1,9.334340699123231
TD,3,-1,1,9.9812336318697
TD,3,-1,1,9.414235804605493
TD,3,-1,1,10.202205800011974
TD,3,-1,1,9.955322583172741
TD,3,-1,1,10.377159073799191
TD,3,-1,1,10.487599347769745
TD,3,-1,1,10.472150836276377
TD,3,-1,1,10.188533654750902
TD,3,-1,1,13.696868081665503
TD,3,-1,1,12.892485574199082
TD,3,-1,1,11.891924307884132
TD,3,-1,1,9.486875385224849
TD,3,-1,1,11.705862521262258
TD,3,-1,1,11.767995887833038
TD,3,-1,1,11.062228586172544
TD,3,-1,1,10.816765473771355
TD,3,-1,1,9.633744473969852
TD,3,-1,1,9.43688771638465
TD,3,-1,1,9.883166543736799
TD,3,-1,1,12.086827727874496
TD,3,-1,1,10.424635088456569
TD,3,-1,1,10.270179098681513
TD,3,-1,1,10.798458741665318
TD,3,-1,1,9.728590508057078
TD,3,-1,1,11.216436499921851
TD,3,-1,1,12.43016296837002
TD,3,-1,1,10.990284991142829
TD,3,-1,1,12.215947613336375
TD,3,-1,1,11.261616808537198
TD,3,-1,1,10.401374293333543
TD,3,-1,1,11.123586041348403
TD,3,-1,1,9.172488479501109
TD,3,-1,1,11.222035256373726
TD,3,-1,1,11.624265061015642
TD,3,-1,1,10.435794643373537
TD,3,-1,1,9.867555636931336
TD,3,-1,1,9.733694632356471
TD,3,-1,1,10.13475582387139
TD,3,-1,1,10.58921205468069
TD,3,-1,1,10.556779131040042
TD,3,-1,1,9.590760075657467
TD,3,-1,1,9.637858139510822
TD,3,-1,1,10.731598822438144
TD,3,-1,1,9.30476361575261
TD,3,-1,1,9.696301194116703
TD,3,-1,1,9.883768083324451
TD,3,-1,1,10.17407151483436
TD,3,-1,1,12.402455536114836
TD,3,-1,1,11.740128195945196
TD,3,-1,1,12.067952671810396
TD,3,-1,1,13.060706575394505
TD,3,-1,1,12.62363664573602
TD,3,-1,1,12.436193323110665
TD,3,-1,1,9.274085129141696
TD,3,-1,1,16.076703811709017
TD,3,-1,1,14.285947948234607
TD,3,-1,1,10.74249881521407
TD,3,-1,1,13.828930399701527
TD,3,-1,1,15.676843682208368
TD,3,-1,1,16.328880981754068
TD,3,-1,1,12.10862024909714
TD,3,-1,1,11.574542380965323
TD,3,-1,1,11.626424132971085
TD,3,-1,1,11.598975783357552
TD,3,-1,1,16.404519121060925
TD,3,-1,1,13.320722723488903
TD,3,-1,1,15.599470829852606
TD,3,-1,1,11.17536751851258
TD,3,-1,1,12.272456527517708
TD,3,-1,1,9.557449121292638
TD,3,-1,1,10.708886847328518
TD,3,-1,1,9.057705304826698
TD,3,-1,1,9.055484189886798
TD,3,-1,1,10.510123106809335
TD,3,-1,1,10.802678501050096
TD,3,-1,1,11.587289669748522
TD,3,-1,1,10.352201658851143
TD,3,-1,1,10.655204505473161
TD,3,-1,1,10.166276884020462
TD,3,-1,1,9.19076208854456
TD,3,-1,1,13.060097910376598
TD,3,-1,1,10.17362885026607
TD,3,-1,1,11.128382022232906
TD,3,-1,1,10.647349548370126
TD,3,-1,1,10.504217422301814
TD,3,-1,1,10.704509420960253
TD,3,-1,1,9.567635095100613
TD,3,-1,1,9.994421684719867
TD,3,-1,1,10.389997655559071
TD,3,-1,1,10.186357158956483
TD,3,-1,1,9.977940563144827
TD,3,-1,1,11.516727285955533
TD,3,-1,1,10.15707044223685
TD,3,-1,1,11.123585787977941
TD,3,-1,1,10.36486931945916
TD,3,-1,1,9.580805552071325
TD,3,-1,1,10.640723871962923
TD,3,-1,1,9.318384647397142
TD,3,-1,1,9.080826222357032
TD,3,-1,1,10.638606718195867
TD,3,-1,1,10.38968938339817
TD,3,-1,1,10.737077507586061
TD,3,-1,1,10.28921070871867
TD,3,-1,1,9.403426877099061
TD,3,-1,1,12.469874169880804
TD,3,-1,1,10.758266273643642
TD,3,-1,1,14.006305382284356
TD,3,-1,1,12.450711278390898
TD,3,-1,1,12.301670480620839
TD,3,-1,1,10.168882889370021
TD,3,-1,1,9.684464628440015
TD,3,-1,1,10.157344775815886
TD,3,-1,1,10.13309944277065
TD,3,-1,1,10.562256655372622
TD,3,-1,1,10.900709066910625
TD,3,-1,1,10.689133119057601
TD,3,-1,1,8.947321280593457
TD,3,-1,1,10.837903121481105
TD,3,-1,1,17.90768038166778
TD,3,-1,1,13.106205843826881
TD,3,-1,1,11.70295100688449
TD,3,-1,1,10.37204927610663
TD,3,-1,1,9.787780129606372
TD,3,-1,1,8.539111783670794
TD,3,-1,1,10.682304677284122
TD,3,-1,1,8.77623684836367
TD,3,-1,1,10.549763742184517
TD,3,-1,1,10.375264401519644
TD,3,-1,1,10.04158130970433
TD,3,-1,1,10.172961566852763
TD,3,-1,1,9.856580139007143
TD,3,-1,1,10.920101549676229
TD,3,-1,1,10.696686445517045
TD,3,-1,1,10.720013049405619
TD,3,-1,1,10.8047584073819
TD,3,-1,1,12.113147102082813
TD,3,-1,1,9.709298491198144
TD,3,-1,1,11.002505798741442
TD,3,-1,1,14.61288118687996
TD,3,-1,1,9.706176407471556
TD,3,-1,1,11.087968282090923
TD,3,-1,1,10.726115858660314
TD,3,-1,1,9.699634216746311
TD,3,-1,1,9.978448486934148
TD,3,-1,1,10.021706460270288
TD,3,-1,1,9.323442339949715
TD,3,-1,1,10.533753512627655
TD,3,-1,1,9.407843990388916
TD,3,-1,1,10.293738530717214
TD,3,-1,1,10.78002030799734
TD,3,-1,1,10.646366866600783
TD,3,-1,1,10.957355726807947
TD,3,-1,1,11.130205094596377
TD,3,-1,1,10.692065829896844
TD,3,-1,1,9.407729772634426
TD,3,-1,1,10.86431898444987
TD,3,-1,1,10.466536198788088
TD,3,-1,1,10.162082411051436
TD,3,-1,1,9.497848560803668
TD,3,-1,1,10.270733136449639
TD,3,-1,1,11.034278166993907
TD,3,-1,1,11.46189628385283
TD,3,-1,1,10.717642391806166
TD,3,-1,1,10.982446950332356
TD,3,-1,1,10.395349893999626
TD,3,-1,1,9.576735281219388
TD,3,-1,1,10.189733729991453
TD,3,-1,1,9.846049084835027
TD,3,-1,1,9.999331366275275
TD,3,-1,1,9.756524242358449
TD,3,-1,1,11.673978565149863
TD,3,-1,1,9.308295251570922
TD,3,-1,1,10.411312767035188
TD,3,-1,1,11.019770989484421
TD,3,-1,1,10.738022857539917
TD,3,-1,1,13.431932737679784
TD,3,-1,1,10.743985041801416
TD,3,-1,1,9.606371667974418
TD,3,-1,1,10.039495594367889
TD,3,-1,1,10.29752947338812
TD,3,-1,1,9.362467902162148
TD,3,-1,1,11.27111267252106
TD,3,-1,1,11.524896107691074
TD,3,-1,1,10.47636912147846
TD,3,-1,1,12.735718269417227
TD,3,-1,1,9.33093457289674
TD,3,-1,1,10.601908673609497
TD,3,-1,1,9.759293883116662
TD,3,-1,1,11.223839626332577
TD,3,-1,1,10.188965683790592
TD,3,-1,1,11.523825928180056
TD,3,-1,1,12.325521623308031
TD,3,-1,1,10.768423080851637
TD,3,-1,1,11.162893260521791
TD,3,-1,1,11.56621685469677
TD,3,-1,1,8.781197657806317
TD,3,-1,1,9.592084461362624
TD,3,-1,1,9.802458443499908
TD,3,-1,1,10.080438920777812
TD,3,-1,1,9.854513309597603
TD,3,-1,1,9.007866452837732
TD,3,-1,1,10.908329380809523
TD,3,-1,1,8.623315535851503
TD,3,-1,1,9.201043606376942
TD,3,-1,1,14.056147773989025
TD,3,-1,1,10.015774105490163
TD,3,-1,1,9.344987366408226
TD,3,-1,1,9.765629194472751
TD,3,-1,1,9.86965438487374
TD,3,-1,1,10.999658666274144
TD,3,-1,1,14.932727466511508
TD,3,-1,1,13.024136420018362
TD,3,-1,1,9.550473541753064
TD,3,-1,1,10.26848472027087
TD,3,-1,1,12.64951644656021
TD,3,-1,1,12.4315310675434
TD,3,-1,1,12.999806222819412
TD,3,-1,1,15.791496896160844
TD,3,-1,1,12.529383206607463
TD,3,-1,1,10.148093299235992
TD,3,-1,1,10.095548034774904
TD,3,-1,1,10.177009348917068
TD,3,-1,1,11.549630734745957
TD,3,-1,1,10.229880565151763
TD,3,-1,1,9.195968814635265
TD,3,-1,1,10.546584113511255
TD,3,-1,1,10.439430893276729
TD,3,-1,1,9.719378513819592
TD,3,-1,1,11.40955140956299
TD,3,-1,1,13.127174386893703
TD,3,-1,1,9.880267291026605
TD,3,-1,1,9.579915724603918
TD,3,-1,1,10.937515912798048
TD,3,-1,1,11.27700043658649
TD,3,-1,1,9.384371853748554
TD,3,-1,1,8.93222557436605
TD,3,-1,1,9.18729227601185
TD,3,-1,1,10.249074075096818
TD,3,-1,1,9.471686166861879
TD,3,-1,1,10.113872467024034
TD,3,-1,1,10.703694942224455
TD,3,-1,1,10.540051421868384
TD,3,-1,1,9.413450532484582
TD,3,-1,1,10.206773644252625
TD,3,-1,1,10.304854161764414
TD,3,-1,1,10.0011999262939
TD,3,-1,1,11.448818528459839
TD,3,-1,1,11.069212724267707
TD,3,-1,1,14.851057096247011
TD,3,-1,1,10.954390421961264
TD,3,-1,1,9.489464302766333
TD,3,-1,1,12.588021525842432
TD,3,-1,1,11.418041841855509
TD,3,-1,1,9.130315076969193
TD,3,-1,1,11.564031238514634
TD,3,-1,1,9.557169595661072
TD,3,-1,1,9.596177370452583
TD,3,-1,1,9.44093680701517
TD,3,-1,1,10.274590385537792
TD,3,-1,1,9.450230333860556
TD,3,-1,1,10.014709349529749
TD,3,-1,1,10.327537385159822
TD,3,-1,1,11.589554866841638
TD,3,-1,1,9.947334767989133
TD,3,-1,1,9.764683083308956
TD,3,-1,1,9.961584674606758
TD,3,-1,1,10.313604767702635
TD,3,-1,1,10.0214993316742
TD,3,-1,1,10.840796453513875
TD,3,-1,1,10.414352766365447
TD,3,-1,1,10.056965430655325
TD,3,-1,1,10.592763612293243
TD,3,-1,1,10.872777525767052
TD,3,-1,1,10.75780189469878
TD,3,-1,1,15.214014643260612
TD,3,-1,1,14.596569053782105
TD,3,-1,1,15.1918225847003
TD,3,-1,1,13.896420385461745
TD,3,-1,1,16.207831169311966
TD,3,-1,1,16.408639150564852
TD,3,-1,1,14.069106123864437
TD,3,-1,1,13.120121707043193
TD,3,-1,1,10.827017733352111
TD,3,-1,1,8.632984573511333
TD,3,-1,1,9.852316149268816
TD,3,-1,1,9.767720393701556
TD,3,-1,1,10.522468632905628
TD,3,-1,1,10.581951883045377
TD,3,-1,1,9.492616132992424
TD,3,-1,1,10.210487750846955
TD,3,-1,1,11.490955494157014
TD,3,-1,1,9.118538270293168
TD,3,-1,1,10.061617621507075
TD,3,-1,1,9.57768219027745
TD,3,-1,1,9.981506347697806
TD,3,-1,1,10.193696032572674
TD,3,-1,1,10.208694963536082
TD,3,-1,1,9.469551082091403
TD,3,-1,1,10.548550387119313
TD,3,-1,1,10.965035938074674
TD,3,-1,1,10.93038393167479
TD,3,-1,1,10.535515675431846
TD,3,-1,1,10.19086663441298
TD,3,-1,1,9.745651052589821
TD,3,-1,1,9.651759137468972
TD,3,-1,1,9.432310068094214
TD,3,-1,1,10.456945137802673
TD,3,-1,1,10.274680972624708
TD,3,-1,1,9.901526605702529
TD,3,-1,1,11.672022213328912
TD,3,-1,1,10.152970480412407
TD,3,-1,1,10.902103990814584
